# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
9.12            	((-4.748032873e+00 -2.619096500e+00 -2.854652332e-17) (3.778947082e-01 -1.386467744e+00 3.010734708e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.547741250e-01 -1.187008218e+00 4.381162795e+01) (3.466169360e-01 9.447367705e-02 4.632379911e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.16            	((-4.716175000e+00 -2.567002510e+00 -2.827183160e-17) (3.736791697e-01 -1.386241219e+00 3.000552327e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.417506276e-01 -1.179043750e+00 4.380627913e+01) (3.465603048e-01 9.341979242e-02 4.631706102e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.2             	((-4.668191640e+00 -2.536542857e+00 -2.794425525e-17) (3.707950770e-01 -1.385971154e+00 2.986010955e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.341357143e-01 -1.167047910e+00 4.379708244e+01) (3.464927886e-01 9.269876925e-02 4.631497660e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.24            	((-4.623624766e+00 -2.493503426e+00 -2.758804172e-17) (3.667260438e-01 -1.385894793e+00 2.971343831e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.233758566e-01 -1.155906191e+00 4.378859001e+01) (3.464736982e-01 9.168151096e-02 4.630901125e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.28            	((-4.578649346e+00 -2.443576857e+00 -2.721157677e-17) (3.623547933e-01 -1.385834484e+00 2.956067320e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.108942142e-01 -1.144662337e+00 4.378085293e+01) (3.464586211e-01 9.058869833e-02 4.630343752e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.32            	((-4.499930303e+00 -2.412434304e+00 -2.677918914e-17) (3.577314545e-01 -1.386439041e+00 2.939126782e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.031085759e-01 -1.124982576e+00 4.379410736e+01) (3.466097603e-01 8.943286363e-02 4.629353642e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.36            	((-4.476447782e+00 -2.370951095e+00 -2.639527646e-17) (3.543159602e-01 -1.386070027e+00 2.921849068e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.927377737e-01 -1.119111946e+00 4.375750903e+01) (3.465175068e-01 8.857899005e-02 4.630027673e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.4             	((-4.428297756e+00 -2.329277953e+00 -2.598403755e-17) (3.491303635e-01 -1.386636360e+00 2.904426306e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.823194882e-01 -1.107074439e+00 4.374383527e+01) (3.466590899e-01 8.728259087e-02 4.628786732e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.44            	((-4.378487432e+00 -2.297710885e+00 -2.556679328e-17) (3.444160518e-01 -1.387092069e+00 2.886880823e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.744277213e-01 -1.094621858e+00 4.372666586e+01) (3.467730171e-01 8.610401296e-02 4.627848658e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.48            	((-4.332468357e+00 -2.265565584e+00 -2.515657251e-17) (3.396853830e-01 -1.388017906e+00 2.869556267e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.663913961e-01 -1.083117089e+00 4.371003348e+01) (3.470044764e-01 8.492134575e-02 4.626726814e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.52            	((-4.287329942e+00 -2.235078810e+00 -2.473531366e-17) (3.344943810e-01 -1.388988367e+00 2.852269193e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.587697025e-01 -1.071832485e+00 4.369170170e+01) (3.472470917e-01 8.362359525e-02 4.625532383e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.56            	((-4.243026980e+00 -2.207842088e+00 -2.430557754e-17) (3.295024598e-01 -1.390239511e+00 2.834445202e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.519605219e-01 -1.060756745e+00 4.367284138e+01) (3.475598778e-01 8.237561495e-02 4.624261445e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.6             	((-4.215089218e+00 -2.204631257e+00 -2.390076578e-17) (3.288090157e-01 -1.390400067e+00 2.816232007e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.511578142e-01 -1.053772305e+00 4.365449099e+01) (3.476000169e-01 8.220225393e-02 4.622539043e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.64            	((-4.183133450e+00 -2.190707298e+00 -2.347029683e-17) (3.255013028e-01 -1.391470869e+00 2.799068485e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.476768245e-01 -1.045783362e+00 4.363537523e+01) (3.478677173e-01 8.137532570e-02 4.621536128e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.68            	((-4.145536316e+00 -2.174590223e+00 -2.299617300e-17) (3.197614035e-01 -1.393559997e+00 2.777995462e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.436475557e-01 -1.036384079e+00 4.361421504e+01) (3.483899992e-01 7.994035088e-02 4.619112386e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.72            	((-4.109462167e+00 -2.159697365e+00 -2.250677562e-17) (3.142526003e-01 -1.395953194e+00 2.757492011e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.399243412e-01 -1.027365542e+00 4.359258756e+01) (3.489882985e-01 7.856315007e-02 4.616928348e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.76            	((-4.068193708e+00 -2.146105594e+00 -2.197328123e-17) (3.079826550e-01 -1.398313181e+00 2.736146147e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.365263985e-01 -1.017048427e+00 4.356716002e+01) (3.495782952e-01 7.699566375e-02 4.614609255e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.8             	((-4.033187678e+00 -2.138740674e+00 -2.142226287e-17) (3.018598300e-01 -1.401210529e+00 2.713889400e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.346851686e-01 -1.008296919e+00 4.354498835e+01) (3.503026323e-01 7.546495750e-02 4.612577578e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.84            	((-3.994250986e+00 -2.134752894e+00 -2.083362809e-17) (2.953022701e-01 -1.403920821e+00 2.690057254e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.336882235e-01 -9.985627465e-01 4.352065399e+01) (3.509802053e-01 7.382556752e-02 4.610349298e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.88            	((-3.956202699e+00 -2.133704448e+00 -2.021639468e-17) (2.881770056e-01 -1.407004493e+00 2.665440108e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.334261121e-01 -9.890506747e-01 4.349605123e+01) (3.517511233e-01 7.204425140e-02 4.608017734e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.92            	((-3.920687203e+00 -2.137597909e+00 -1.957851312e-17) (2.807426349e-01 -1.410377755e+00 2.640020395e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.343994773e-01 -9.801718008e-01 4.347142075e+01) (3.525944389e-01 7.018565872e-02 4.605639797e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.96            	((-3.886767505e+00 -2.145874929e+00 -1.892248649e-17) (2.729990527e-01 -1.413956923e+00 2.614067489e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.364687322e-01 -9.716918763e-01 4.344635798e+01) (3.534892307e-01 6.824976317e-02 4.603169215e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10              	((-3.864149125e+00 -2.202535262e+00 -1.823108530e-17) (2.651522364e-01 -1.418126845e+00 2.579514705e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.506338156e-01 -9.660372811e-01 4.342841173e+01) (3.545317112e-01 6.628805909e-02 4.601018039e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.04           	((-3.852364045e+00 -2.219210195e+00 -1.757247943e-17) (2.588708207e-01 -1.422881747e+00 2.552482500e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.548025486e-01 -9.630910112e-01 4.340978109e+01) (3.557204366e-01 6.471770518e-02 4.598491609e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.08           	((-3.828530698e+00 -2.242921878e+00 -1.690996028e-17) (2.514269365e-01 -1.427121558e+00 2.525719039e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.607304694e-01 -9.571326746e-01 4.338764717e+01) (3.567803895e-01 6.285673414e-02 4.595807033e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.12           	((-3.803316253e+00 -2.271631723e+00 -1.623596873e-17) (2.432404673e-01 -1.431517028e+00 2.498996950e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.679079308e-01 -9.508290632e-01 4.336483808e+01) (3.578792571e-01 6.081011683e-02 4.592950850e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.16           	((-3.780077244e+00 -2.303414593e+00 -1.553915112e-17) (2.346886046e-01 -1.436222984e+00 2.471834837e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.758536482e-01 -9.450193109e-01 4.334147593e+01) (3.590557460e-01 5.867215115e-02 4.589976498e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.2            	((-3.759658979e+00 -2.337341546e+00 -1.480822224e-17) (2.257900571e-01 -1.441211027e+00 2.443767076e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.843353865e-01 -9.399147448e-01 4.331777594e+01) (3.603027569e-01 5.644751426e-02 4.586921630e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.24           	((-3.738030939e+00 -2.372481650e+00 -1.403351491e-17) (2.165877940e-01 -1.446481912e+00 2.414281316e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.931204125e-01 -9.345077348e-01 4.329304338e+01) (3.616204781e-01 5.414694849e-02 4.583749905e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.28           	((-3.717191670e+00 -2.409871808e+00 -1.321825833e-17) (2.069481306e-01 -1.452036021e+00 2.383326204e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.024679520e-01 -9.292979174e-01 4.326740940e+01) (3.630090053e-01 5.173703266e-02 4.580448529e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.32           	((-3.698661938e+00 -2.448878000e+00 -1.237123880e-17) (1.968918919e-01 -1.457772527e+00 2.351461277e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.122195001e-01 -9.246654844e-01 4.324076472e+01) (3.644431316e-01 4.922297298e-02 4.577008281e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.36           	((-3.680468214e+00 -2.491033071e+00 -1.149724726e-17) (1.864693025e-01 -1.463744687e+00 2.318549546e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.227582678e-01 -9.201170534e-01 4.321347226e+01) (3.659361717e-01 4.661732563e-02 4.573431387e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.4            	((-3.662198426e+00 -2.534959066e+00 -1.060409681e-17) (1.756916191e-01 -1.469952861e+00 2.284954821e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.337397666e-01 -9.155496064e-01 4.318516201e+01) (3.674882152e-01 4.392290478e-02 4.569752535e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.44           	((-3.643034911e+00 -2.582061161e+00 -9.698750932e-18) (1.647300551e-01 -1.476404196e+00 2.250739217e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.455152901e-01 -9.107587278e-01 4.315648029e+01) (3.691010490e-01 4.118251377e-02 4.566005369e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.48           	((-3.627842478e+00 -2.632023105e+00 -8.790800552e-18) (1.537766430e-01 -1.482974612e+00 2.216901295e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.580057763e-01 -9.069606194e-01 4.312687377e+01) (3.707436530e-01 3.844416075e-02 4.562158436e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.52           	((-3.611784761e+00 -2.684438960e+00 -7.881584317e-18) (1.428171347e-01 -1.489601288e+00 2.183021932e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.711097399e-01 -9.029461902e-01 4.309674405e+01) (3.724003220e-01 3.570428367e-02 4.558285190e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.56           	((-3.600063854e+00 -2.738071397e+00 -6.976268987e-18) (1.319560313e-01 -1.496160168e+00 2.149665064e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.845178491e-01 -9.000159635e-01 4.306644254e+01) (3.740400419e-01 3.298900782e-02 4.554368534e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.6            	((-3.590382968e+00 -2.792227435e+00 -6.070814840e-18) (1.210709312e-01 -1.502572713e+00 2.116422150e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.980568587e-01 -8.975957420e-01 4.303579986e+01) (3.756431783e-01 3.026773280e-02 4.550416403e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.64           	((-3.581783566e+00 -2.847601377e+00 -5.160929812e-18) (1.101172568e-01 -1.508987247e+00 2.083073117e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.119003443e-01 -8.954458915e-01 4.300515701e+01) (3.772468117e-01 2.752931419e-02 4.546433152e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.68           	((-3.578695382e+00 -2.905181644e+00 -4.249302946e-18) (9.912369834e-02 -1.515426594e+00 2.049894643e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.262954109e-01 -8.946738454e-01 4.297486690e+01) (3.788566485e-01 2.478092459e-02 4.542431936e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.72           	((-3.570280002e+00 -2.962088808e+00 -3.329512307e-18) (8.818087368e-02 -1.521880670e+00 2.016176557e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.405222021e-01 -8.925700006e-01 4.294484637e+01) (3.804701674e-01 2.204521842e-02 4.538426342e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.76           	((-3.564643470e+00 -3.019521328e+00 -2.404312645e-18) (7.717752759e-02 -1.528294947e+00 1.982622667e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.548803320e-01 -8.911608676e-01 4.291419937e+01) (3.820737369e-01 1.929438190e-02 4.534362599e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.8            	((-3.557111092e+00 -3.076834697e+00 -1.470166134e-18) (6.609363487e-02 -1.534644058e+00 1.948955466e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.692086743e-01 -8.892777729e-01 4.288254194e+01) (3.836610146e-01 1.652340872e-02 4.530267852e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.84           	((-3.547854114e+00 -3.134318376e+00 -5.271824149e-19) (5.492434474e-02 -1.540994796e+00 1.914737985e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.835795941e-01 -8.869635284e-01 4.285077123e+01) (3.852486991e-01 1.373108619e-02 4.526141616e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.88           	((-3.540007595e+00 -3.190966999e+00 4.185556715e-19) (4.372585916e-02 -1.547272707e+00 1.880923521e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.977417498e-01 -8.850018986e-01 4.281740128e+01) (3.868181768e-01 1.093146479e-02 4.521983427e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.92           	((-3.545155117e+00 -3.253540984e+00 1.331199977e-18) (3.183736391e-02 -1.554756417e+00 1.850440450e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.133852461e-01 -8.862887791e-01 4.278964538e+01) (3.886891042e-01 7.959340976e-03 4.518494524e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.96           	((-3.529166983e+00 -3.312385754e+00 2.266767432e-18) (2.149055475e-02 -1.560806091e+00 1.817421331e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.280964386e-01 -8.822917459e-01 4.276159472e+01) (3.902015227e-01 5.372638687e-03 4.514916108e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11              	((-3.514717788e+00 -3.367255833e+00 3.208362973e-18) (1.066313622e-02 -1.566130227e+00 1.783909183e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.418139582e-01 -8.786794469e-01 4.273086994e+01) (3.915325566e-01 2.665784055e-03 4.510976533e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.04           	((-3.504050221e+00 -3.422297261e+00 4.141706547e-18) (-2.337622086e-04 -1.571489271e+00 1.750667094e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.555743153e-01 -8.760125552e-01 4.269840619e+01) (3.928723177e-01 -5.844055214e-05 4.506959234e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.08           	((-3.492797908e+00 -3.475222977e+00 5.061203674e-18) (-1.091465638e-02 -1.576936843e+00 1.718206193e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.688057443e-01 -8.731994769e-01 4.266404872e+01) (3.942342108e-01 -2.728664095e-03 4.502970817e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.12           	((-3.484229980e+00 -3.528548425e+00 5.966170850e-18) (-2.123044775e-02 -1.582353861e+00 1.686742167e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.821371062e-01 -8.710574949e-01 4.262848757e+01) (3.955884651e-01 -5.307611938e-03 4.498986686e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.16           	((-3.474529920e+00 -3.579611413e+00 6.854205776e-18) (-3.104142255e-02 -1.587745610e+00 1.656638810e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.949028532e-01 -8.686324799e-01 4.259173092e+01) (3.969364026e-01 -7.760355638e-03 4.495032664e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.2            	((-3.442648906e+00 -3.626250088e+00 7.744475682e-18) (-4.095917768e-02 -1.593578741e+00 1.629067074e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.065625220e-01 -8.606622265e-01 4.258096647e+01) (3.983946851e-01 -1.023979442e-02 4.490348304e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.24           	((-3.431806239e+00 -3.674564512e+00 8.593609455e-18) (-5.008472780e-02 -1.598651706e+00 1.601080710e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.186411281e-01 -8.579515597e-01 4.254729343e+01) (3.996629266e-01 -1.252118195e-02 4.487159907e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.28           	((-3.444645844e+00 -3.726724130e+00 9.398045760e-18) (-5.867410832e-02 -1.603044513e+00 1.571400799e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.316810324e-01 -8.611614610e-01 4.248888143e+01) (4.007611282e-01 -1.466852708e-02 4.484350092e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.32           	((-3.419370583e+00 -3.774002265e+00 1.020643589e-17) (-6.729459617e-02 -1.608557378e+00 1.546377227e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.435005662e-01 -8.548426457e-01 4.247902260e+01) (4.021393445e-01 -1.682364904e-02 4.479289015e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.36           	((-3.433160860e+00 -3.822881600e+00 1.096724947e-17) (-7.429166071e-02 -1.612474976e+00 1.519074874e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.557203999e-01 -8.582902150e-01 4.242247064e+01) (4.031187439e-01 -1.857291518e-02 4.477005661e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.4            	((-3.399891629e+00 -3.861787670e+00 1.173601733e-17) (-8.163713852e-02 -1.617022526e+00 1.497128508e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.654469175e-01 -8.499729072e-01 4.241429888e+01) (4.042556316e-01 -2.040928463e-02 4.473415161e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.44           	((-3.414723402e+00 -3.906805378e+00 1.245816880e-17) (-8.840427345e-02 -1.620497983e+00 1.470655754e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.767013444e-01 -8.536808505e-01 4.236017504e+01) (4.051244958e-01 -2.210106836e-02 4.470971324e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.48           	((-3.384778476e+00 -3.947886189e+00 1.319502109e-17) (-9.523552196e-02 -1.624422220e+00 1.449515184e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.869715472e-01 -8.461946189e-01 4.235342930e+01) (4.061055550e-01 -2.380888049e-02 4.467395029e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.52           	((-3.370044599e+00 -3.986353425e+00 1.391270993e-17) (-1.014959295e-01 -1.627552327e+00 1.426937220e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.965883564e-01 -8.425111498e-01 4.232539976e+01) (4.068880818e-01 -2.537398239e-02 4.465364115e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.56           	((-3.357645674e+00 -4.025598667e+00 1.462015380e-17) (-1.077887163e-01 -1.630586607e+00 1.404200344e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.006399667e+00 -8.394114186e-01 4.229736428e+01) (4.076466518e-01 -2.694717906e-02 4.462923123e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.6            	((-3.345584991e+00 -4.061768501e+00 1.531279656e-17) (-1.137599285e-01 -1.633498915e+00 1.381868861e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.015442125e+00 -8.363962478e-01 4.226974655e+01) (4.083747288e-01 -2.843998213e-02 4.460374968e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.64           	((-3.331465835e+00 -4.094749628e+00 1.598608588e-17) (-1.192236119e-01 -1.636342275e+00 1.360043496e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.023687407e+00 -8.328664586e-01 4.224266837e+01) (4.090855688e-01 -2.980590297e-02 4.457895736e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.68           	((-3.319341447e+00 -4.125918040e+00 1.663443653e-17) (-1.241331656e-01 -1.638967406e+00 1.338689677e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.031479510e+00 -8.298353619e-01 4.221624219e+01) (4.097418515e-01 -3.103329140e-02 4.455431929e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.72           	((-3.329881610e+00 -4.162112817e+00 1.722942854e-17) (-1.286904161e-01 -1.641386433e+00 1.317867984e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.040528204e+00 -8.324704025e-01 4.216608277e+01) (4.103466084e-01 -3.217260403e-02 4.454025788e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.76           	((-3.307068171e+00 -4.193136435e+00 1.782119022e-17) (-1.340015732e-01 -1.644794919e+00 1.301419178e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.048284109e+00 -8.267670427e-01 4.216233369e+01) (4.111987297e-01 -3.350039330e-02 4.449433694e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.8            	((-3.286519966e+00 -4.213291279e+00 1.838019986e-17) (-1.370544973e-01 -1.646828616e+00 1.285512837e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.053322820e+00 -8.216299914e-01 4.213790464e+01) (4.117071540e-01 -3.426362431e-02 4.448239208e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.84           	((-3.268474859e+00 -4.232724932e+00 1.890380259e-17) (-1.406398051e-01 -1.649131850e+00 1.270749768e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.058181233e+00 -8.171187146e-01 4.211570795e+01) (4.122829625e-01 -3.515995127e-02 4.446838998e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.88           	((-3.250377210e+00 -4.252351231e+00 1.940048513e-17) (-1.438649688e-01 -1.651282214e+00 1.256747410e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.063087808e+00 -8.125943026e-01 4.209395718e+01) (4.128205534e-01 -3.596624221e-02 4.445213103e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.92           	((-3.233693169e+00 -4.270573541e+00 1.987275467e-17) (-1.466802887e-01 -1.653256188e+00 1.243498777e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.067643385e+00 -8.084232922e-01 4.207314908e+01) (4.133140469e-01 -3.667007217e-02 4.443565334e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.96           	((-3.217496373e+00 -4.287324289e+00 2.032146865e-17) (-1.491064083e-01 -1.655016459e+00 1.231001721e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.071831072e+00 -8.043740931e-01 4.205347896e+01) (4.137541147e-01 -3.727660208e-02 4.442018941e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12              	((-3.202390329e+00 -4.301935262e+00 2.074660577e-17) (-1.511689622e-01 -1.656560030e+00 1.219091281e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.075483816e+00 -8.005975822e-01 4.203565180e+01) (4.141400074e-01 -3.779224056e-02 4.440639986e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.04           	((-3.188152873e+00 -4.315696307e+00 2.115394710e-17) (-1.529567646e-01 -1.657858924e+00 1.207772805e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.078924077e+00 -7.970382182e-01 4.201909235e+01) (4.144647310e-01 -3.823919115e-02 4.439429024e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.08           	((-3.173722776e+00 -4.327979281e+00 2.154664858e-17) (-1.544525213e-01 -1.658940602e+00 1.196893132e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.081994820e+00 -7.934306940e-01 4.200356988e+01) (4.147351505e-01 -3.861313033e-02 4.438377365e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.12           	((-3.158911782e+00 -4.339289026e+00 2.192618693e-17) (-1.557121049e-01 -1.659866480e+00 1.186475056e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.084822257e+00 -7.897279456e-01 4.198896113e+01) (4.149666200e-01 -3.892802622e-02 4.437458504e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
