# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
9.16            	((4.039532516e-01 8.021630823e-04 8.668996696e-20) (2.682819201e-01 2.828572195e-04 -7.508786655e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.005407706e-04 1.009883129e-01 -4.572576042e-13) (-7.071430487e-05 6.707048002e-02 -4.435723033e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.2             	((4.038454755e-01 8.041275431e-04 8.667976763e-20) (2.682126541e-01 2.833922359e-04 -7.506685957e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.010318858e-04 1.009613689e-01 -4.577912485e-13) (-7.084805898e-05 6.705316351e-02 -4.442000611e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.24            	((4.037386376e-01 8.054282166e-04 8.666951481e-20) (2.681440815e-01 2.839039343e-04 -7.504583201e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.013570541e-04 1.009346594e-01 -4.581479510e-13) (-7.097598359e-05 6.703602037e-02 -4.447601396e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.28            	((4.036324688e-01 8.051023594e-04 8.665885748e-20) (2.680762081e-01 2.843426481e-04 -7.502465324e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.012755898e-04 1.009081172e-01 -4.580345435e-13) (-7.108566203e-05 6.701905203e-02 -4.452533872e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.32            	((4.035267597e-01 8.078245484e-04 8.665047305e-20) (2.680089334e-01 2.849325015e-04 -7.500441356e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.019561371e-04 1.008816899e-01 -4.581156418e-13) (-7.123312537e-05 6.700223334e-02 -4.456838080e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.36            	((4.034225160e-01 8.080540479e-04 8.664055171e-20) (2.679423327e-01 2.853844610e-04 -7.498398725e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.020135120e-04 1.008556290e-01 -4.579872722e-13) (-7.134611524e-05 6.698558317e-02 -4.460528509e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.4             	((4.033193015e-01 8.083217361e-04 8.663076474e-20) (2.678763906e-01 2.857786916e-04 -7.496377424e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.020804340e-04 1.008298254e-01 -4.578927298e-13) (-7.144467291e-05 6.696909765e-02 -4.463667109e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.44            	((4.032172808e-01 8.086297823e-04 8.662120667e-20) (2.678111045e-01 2.861355590e-04 -7.494378163e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.021574456e-04 1.008043202e-01 -4.578314724e-13) (-7.153388976e-05 6.695277612e-02 -4.466299046e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.48            	((4.031157986e-01 8.086861207e-04 8.661149627e-20) (2.677464452e-01 2.864577881e-04 -7.492390929e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.021715302e-04 1.007789497e-01 -4.577337858e-13) (-7.161444702e-05 6.693661131e-02 -4.468461263e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.52            	((4.030155859e-01 8.089362312e-04 8.660201074e-20) (2.676824182e-01 2.867531928e-04 -7.490426606e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.022340578e-04 1.007538965e-01 -4.576742631e-13) (-7.168829821e-05 6.692060456e-02 -4.470197045e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.56            	((4.029163315e-01 8.090929878e-04 8.659265918e-20) (2.676190229e-01 2.870233646e-04 -7.488480865e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.022732470e-04 1.007290829e-01 -4.576112709e-13) (-7.175584115e-05 6.690475572e-02 -4.471529270e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.6             	((4.028180640e-01 8.092260807e-04 8.658341027e-20) (2.675562510e-01 2.872713927e-04 -7.486554597e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.023065202e-04 1.007045160e-01 -4.575745165e-13) (-7.181784816e-05 6.688906275e-02 -4.472474417e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.64            	((4.027207783e-01 8.093273205e-04 8.657427769e-20) (2.674940974e-01 2.874987170e-04 -7.484648010e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.023318301e-04 1.006801946e-01 -4.575486040e-13) (-7.187467924e-05 6.687352434e-02 -4.473061171e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.68            	((4.026244841e-01 8.094177186e-04 8.656524509e-20) (2.674325571e-01 2.877067107e-04 -7.482762107e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.023544296e-04 1.006561210e-01 -4.575480619e-13) (-7.192667767e-05 6.685813927e-02 -4.473315594e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.72            	((4.025291795e-01 8.095054797e-04 8.655632536e-20) (2.673716264e-01 2.878985929e-04 -7.480897999e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.023763699e-04 1.006322949e-01 -4.575899121e-13) (-7.197464823e-05 6.684290659e-02 -4.473262015e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.76            	((4.024348462e-01 8.096073717e-04 8.654753497e-20) (2.673113003e-01 2.880773434e-04 -7.479057667e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.024018429e-04 1.006087115e-01 -4.576865146e-13) (-7.201933584e-05 6.682782507e-02 -4.472923095e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.8             	((4.023412085e-01 8.100015863e-04 8.653899417e-20) (2.672515599e-01 2.882607276e-04 -7.477248756e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.025003966e-04 1.005853021e-01 -4.579324116e-13) (-7.206518189e-05 6.681288997e-02 -4.472319976e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.84            	((4.022460631e-01 8.105522242e-04 8.653067565e-20) (2.671922209e-01 2.884893949e-04 -7.475403121e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.026380561e-04 1.005615158e-01 -4.575780943e-13) (-7.212234874e-05 6.679805522e-02 -4.471459310e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.88            	((4.021595206e-01 8.084459375e-04 8.652308344e-20) (2.671339061e-01 2.884656257e-04 -7.473529950e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.021114844e-04 1.005398801e-01 -4.565409465e-13) (-7.211640642e-05 6.678347653e-02 -4.470355989e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.92            	((4.020656999e-01 8.085755440e-04 8.651206578e-20) (2.670758361e-01 2.885301464e-04 -7.471709019e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.021438860e-04 1.005164250e-01 -4.562297805e-13) (-7.213253660e-05 6.676895902e-02 -4.469143293e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.96            	((4.019730827e-01 8.082236282e-04 8.650143881e-20) (2.670182125e-01 2.885985018e-04 -7.469905982e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.020559071e-04 1.004932707e-01 -4.559424669e-13) (-7.214962545e-05 6.675455313e-02 -4.467837627e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10              	((4.018833836e-01 8.081353583e-04 8.649344846e-20) (2.669611622e-01 2.886697375e-04 -7.468141048e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.020338396e-04 1.004708459e-01 -4.557195550e-13) (-7.216743436e-05 6.674029055e-02 -4.466435438e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.04           	((4.017943497e-01 8.079404769e-04 8.648535611e-20) (2.669046591e-01 2.887259118e-04 -7.466393198e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.019851192e-04 1.004485874e-01 -4.555196281e-13) (-7.218147796e-05 6.672616478e-02 -4.464950078e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.08           	((4.017062670e-01 8.078517635e-04 8.647735829e-20) (2.668487047e-01 2.887741955e-04 -7.464666370e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.019629409e-04 1.004265668e-01 -4.553504926e-13) (-7.219354886e-05 6.671217619e-02 -4.463386187e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.12           	((4.016197743e-01 8.079647881e-04 8.647171794e-20) (2.667933084e-01 2.888266134e-04 -7.462966393e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.019911970e-04 1.004049436e-01 -4.552094379e-13) (-7.220665335e-05 6.669832711e-02 -4.461754875e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.16           	((4.015326191e-01 8.075053413e-04 8.646136361e-20) (2.667384131e-01 2.888487506e-04 -7.461265784e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.018763353e-04 1.003831548e-01 -4.550585169e-13) (-7.221218764e-05 6.668460327e-02 -4.460068595e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.2            	((4.014485870e-01 8.077296051e-04 8.645875611e-20) (2.666840894e-01 2.888767077e-04 -7.459608721e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.019324013e-04 1.003621467e-01 -4.549409894e-13) (-7.221917694e-05 6.667102235e-02 -4.458336331e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.24           	((4.013624900e-01 8.070521016e-04 8.644656694e-20) (2.666302489e-01 2.888837747e-04 -7.457937134e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.017630254e-04 1.003406225e-01 -4.547821538e-13) (-7.222094367e-05 6.665756223e-02 -4.456575287e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.28           	((4.012792815e-01 8.070061257e-04 8.644136833e-20) (2.665769558e-01 2.888930920e-04 -7.456299256e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.017515314e-04 1.003198204e-01 -4.546321002e-13) (-7.222327300e-05 6.664423896e-02 -4.454782586e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.32           	((4.011965564e-01 8.067754316e-04 8.643405396e-20) (2.665241759e-01 2.888969438e-04 -7.454677180e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.016938579e-04 1.002991391e-01 -4.545148979e-13) (-7.222423594e-05 6.663104398e-02 -4.452989007e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.36           	((4.011140892e-01 8.065844903e-04 8.642716227e-20) (2.664718866e-01 2.888966633e-04 -7.453074908e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.016461226e-04 1.002785223e-01 -4.544274028e-13) (-7.222416583e-05 6.661797164e-02 -4.451198295e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.4            	((4.010328102e-01 8.063427967e-04 8.641946990e-20) (2.664201085e-01 2.888902943e-04 -7.451480661e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.015856992e-04 1.002582025e-01 -4.542838545e-13) (-7.222257357e-05 6.660502713e-02 -4.449417351e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.44           	((4.009517133e-01 8.061665993e-04 8.641273046e-20) (2.663688077e-01 2.888838070e-04 -7.449910377e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.015416498e-04 1.002379283e-01 -4.542068761e-13) (-7.222095175e-05 6.659220191e-02 -4.447660747e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.48           	((4.008719903e-01 8.059213822e-04 8.640527182e-20) (2.663180111e-01 2.888722926e-04 -7.448348809e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.014803456e-04 1.002179976e-01 -4.540801329e-13) (-7.221807314e-05 6.657950278e-02 -4.445931370e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.52           	((4.007927844e-01 8.057275690e-04 8.639828304e-20) (2.662676902e-01 2.888613090e-04 -7.446808126e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.014318922e-04 1.001981961e-01 -4.539972998e-13) (-7.221532725e-05 6.656692256e-02 -4.444242053e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.56           	((4.007128001e-01 8.058413651e-04 8.639147815e-20) (2.662178000e-01 2.888600432e-04 -7.445262183e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.014603413e-04 1.001782000e-01 -4.536933980e-13) (-7.221501081e-05 6.655445000e-02 -4.442595495e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.6            	((4.006341800e-01 8.057796922e-04 8.638489661e-20) (2.661682594e-01 2.888748517e-04 -7.443736959e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.014449230e-04 1.001585450e-01 -4.534652818e-13) (-7.221871293e-05 6.654206484e-02 -4.441002333e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.64           	((4.005568604e-01 8.054543118e-04 8.637792467e-20) (2.661192386e-01 2.888693129e-04 -7.442233494e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.013635780e-04 1.001392151e-01 -4.533286723e-13) (-7.221732823e-05 6.652980966e-02 -4.439477155e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.68           	((4.004802629e-01 8.052215919e-04 8.637130591e-20) (2.660706924e-01 2.888587039e-04 -7.440748899e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.013053980e-04 1.001200657e-01 -4.532158069e-13) (-7.221467597e-05 6.651767309e-02 -4.438022596e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.72           	((4.004044440e-01 8.049617465e-04 8.636481258e-20) (2.660226123e-01 2.888430840e-04 -7.439281867e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.012404366e-04 1.001011110e-01 -4.531411054e-13) (-7.221077100e-05 6.650565307e-02 -4.436638778e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.76           	((4.003292604e-01 8.047249549e-04 8.635841976e-20) (2.659749853e-01 2.888251835e-04 -7.437830959e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.011812387e-04 1.000823151e-01 -4.530790890e-13) (-7.220629588e-05 6.649374633e-02 -4.435325754e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.8            	((4.002546077e-01 8.045069797e-04 8.635215720e-20) (2.659277951e-01 2.888067385e-04 -7.436395730e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.011267449e-04 1.000636519e-01 -4.530510082e-13) (-7.220168464e-05 6.648194877e-02 -4.434083018e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.84           	((4.001800850e-01 8.043697768e-04 8.634613543e-20) (2.658810125e-01 2.887902124e-04 -7.434976148e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.010924442e-04 1.000450213e-01 -4.530527429e-13) (-7.219755309e-05 6.647025311e-02 -4.432909819e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.88           	((4.001053539e-01 8.041463259e-04 8.634036752e-20) (2.658345828e-01 2.887725536e-04 -7.433569009e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.010365815e-04 1.000263385e-01 -4.531082540e-13) (-7.219313841e-05 6.645864570e-02 -4.431805242e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.92           	((4.000375059e-01 8.038021115e-04 8.633230291e-20) (2.657886739e-01 2.887511747e-04 -7.432182148e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.009505279e-04 1.000093765e-01 -4.528867515e-13) (-7.218779367e-05 6.644716847e-02 -4.430765694e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
10.96           	((3.999789195e-01 8.033743633e-04 8.632446034e-20) (2.657443311e-01 2.887089410e-04 -7.430819532e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.008435908e-04 9.999472987e-02 -4.522436028e-13) (-7.217723524e-05 6.643608277e-02 -4.429780452e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11              	((3.999057283e-01 8.034841207e-04 8.631733203e-20) (2.657000096e-01 2.886927007e-04 -7.429453178e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.008710302e-04 9.997643206e-02 -4.522748278e-13) (-7.217317518e-05 6.642500241e-02 -4.428896823e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.04           	((3.998363554e-01 8.032778858e-04 8.631161761e-20) (2.656559034e-01 2.886756418e-04 -7.428118487e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.008194715e-04 9.995908886e-02 -4.523262190e-13) (-7.216891044e-05 6.641397585e-02 -4.428102044e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.08           	((3.997664740e-01 8.027699105e-04 8.630581313e-20) (2.656120961e-01 2.886456898e-04 -7.426782037e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.006924776e-04 9.994161849e-02 -4.523063781e-13) (-7.216142244e-05 6.640302403e-02 -4.427371819e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.12           	((3.996975662e-01 8.022462530e-04 8.630015702e-20) (2.655686575e-01 2.885922543e-04 -7.425458041e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.005615633e-04 9.992439155e-02 -4.522730931e-13) (-7.214806358e-05 6.639216437e-02 -4.426699792e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.16           	((3.996295728e-01 8.020768054e-04 8.629456113e-20) (2.655256197e-01 2.885509493e-04 -7.424153605e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.005192013e-04 9.990739320e-02 -4.522589985e-13) (-7.213773733e-05 6.638140492e-02 -4.426085719e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.2            	((3.995623198e-01 8.018489987e-04 8.628924142e-20) (2.654829881e-01 2.885159075e-04 -7.422861152e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.004622497e-04 9.989057995e-02 -4.522385071e-13) (-7.212897687e-05 6.637074703e-02 -4.425524776e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.24           	((3.994955645e-01 8.016494959e-04 8.628349283e-20) (2.654407471e-01 2.884844017e-04 -7.421582714e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.004123740e-04 9.987389112e-02 -4.522457712e-13) (-7.212110042e-05 6.636018677e-02 -4.425011521e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.28           	((3.994296076e-01 8.011940308e-04 8.627778016e-20) (2.653989120e-01 2.884397546e-04 -7.420313361e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.002985077e-04 9.985740189e-02 -4.522325439e-13) (-7.210993865e-05 6.634972800e-02 -4.424542034e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.32           	((3.993642476e-01 8.008186699e-04 8.627225654e-20) (2.653574662e-01 2.883891567e-04 -7.419057747e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.002046675e-04 9.984106191e-02 -4.522193167e-13) (-7.209728918e-05 6.633936654e-02 -4.424115999e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.36           	((3.992989693e-01 8.002382516e-04 8.626784394e-20) (2.653163945e-01 2.883202892e-04 -7.417808462e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.000595629e-04 9.982474234e-02 -4.521934042e-13) (-7.208007229e-05 6.632909862e-02 -4.423732587e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.4            	((3.992352561e-01 7.993822066e-04 8.626340537e-20) (2.652757283e-01 2.882228822e-04 -7.416568784e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.998455517e-04 9.980881403e-02 -4.520968018e-13) (-7.205572055e-05 6.631893206e-02 -4.423394720e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.44           	((3.991710138e-01 7.959767253e-04 8.625426767e-20) (2.652354099e-01 2.879760420e-04 -7.415285531e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.989941813e-04 9.979275345e-02 -4.516658315e-13) (-7.199401051e-05 6.630885246e-02 -4.423105225e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.48           	((3.991099705e-01 8.047811534e-04 8.625550169e-20) (2.651955973e-01 2.883512424e-04 -7.414273540e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.011952884e-04 9.977749263e-02 -4.529924613e-13) (-7.208781059e-05 6.629889932e-02 -4.422911914e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.52           	((3.990482323e-01 8.039764860e-04 8.625074523e-20) (2.651561655e-01 2.885889600e-04 -7.413081204e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.009941215e-04 9.976205807e-02 -4.529795592e-13) (-7.214724000e-05 6.628904137e-02 -4.422683361e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.56           	((3.989863551e-01 8.035213609e-04 8.624323545e-20) (2.651170707e-01 2.886949773e-04 -7.411904847e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.008803402e-04 9.974658879e-02 -4.530500324e-13) (-7.217374433e-05 6.627926769e-02 -4.422411535e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.6            	((3.989253346e-01 8.032055787e-04 8.623974466e-20) (2.650783447e-01 2.887652478e-04 -7.410741495e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.008013947e-04 9.973133366e-02 -4.530957857e-13) (-7.219131195e-05 6.626958619e-02 -4.422126262e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.64           	((3.988653571e-01 8.027810072e-04 8.623582480e-20) (2.650399952e-01 2.888063701e-04 -7.409592436e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.006952518e-04 9.971633927e-02 -4.531626810e-13) (-7.220159253e-05 6.625999880e-02 -4.421840367e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.68           	((3.988054176e-01 8.024312228e-04 8.622844915e-20) (2.650020074e-01 2.888321997e-04 -7.408452954e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.006078057e-04 9.970135441e-02 -4.532405267e-13) (-7.220804992e-05 6.625050186e-02 -4.421562817e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.72           	((3.987457864e-01 8.026878633e-04 8.622569267e-20) (2.649643692e-01 2.888693110e-04 -7.407334442e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.006719658e-04 9.968644661e-02 -4.533771362e-13) (-7.221732776e-05 6.624109229e-02 -4.421302512e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.76           	((3.986878135e-01 8.025301398e-04 8.622215491e-20) (2.649271181e-01 2.889280203e-04 -7.406225541e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.006325349e-04 9.967195336e-02 -4.534582345e-13) (-7.223200507e-05 6.623177954e-02 -4.421057771e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.8            	((3.986295382e-01 8.023061049e-04 8.621511873e-20) (2.648902021e-01 2.889685182e-04 -7.405122611e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.005765262e-04 9.965738455e-02 -4.535638358e-13) (-7.224212956e-05 6.622255053e-02 -4.420823806e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.84           	((3.985718216e-01 8.020972811e-04 8.621223936e-20) (2.648536451e-01 2.890024594e-04 -7.404031228e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.005243203e-04 9.964295540e-02 -4.536503551e-13) (-7.225061485e-05 6.621341127e-02 -4.420603133e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.88           	((3.985154898e-01 8.019713854e-04 8.620866004e-20) (2.648174521e-01 2.890336249e-04 -7.402956230e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.004928463e-04 9.962887245e-02 -4.537447891e-13) (-7.225840623e-05 6.620436303e-02 -4.420396364e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.92           	((3.984588396e-01 8.018135001e-04 8.620202391e-20) (2.647815938e-01 2.890617543e-04 -7.401887167e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.004533750e-04 9.961470991e-02 -4.538565704e-13) (-7.226543858e-05 6.619539846e-02 -4.420202250e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
11.96           	((3.984026046e-01 8.016033058e-04 8.619927595e-20) (2.647460677e-01 2.890887932e-04 -7.400827029e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.004008264e-04 9.960065114e-02 -4.539475349e-13) (-7.227219829e-05 6.618651692e-02 -4.420020465e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12              	((3.983479524e-01 8.014754830e-04 8.619591695e-20) (2.647109029e-01 2.891145273e-04 -7.399784132e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.003688707e-04 9.958698811e-02 -4.540360058e-13) (-7.227863184e-05 6.617772572e-02 -4.419848409e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.04           	((3.982927839e-01 8.013544207e-04 8.618963264e-20) (2.646760563e-01 2.891395891e-04 -7.398746108e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.003386052e-04 9.957319598e-02 -4.541602554e-13) (-7.228489726e-05 6.616901407e-02 -4.419683895e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.08           	((3.982384821e-01 8.011753606e-04 8.618691760e-20) (2.646415445e-01 2.891659870e-04 -7.397719887e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.002938402e-04 9.955962053e-02 -4.542514368e-13) (-7.229149674e-05 6.616038612e-02 -4.419524800e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.12           	((3.981850930e-01 8.010830416e-04 8.618377776e-20) (2.646073712e-01 2.891918717e-04 -7.396707027e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.002707604e-04 9.954627326e-02 -4.543544360e-13) (-7.229796792e-05 6.615184280e-02 -4.419367549e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
12.16           	((3.981314309e-01 8.009456478e-04 8.617775490e-20) (2.645735098e-01 2.892173814e-04 -7.395698240e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.002364119e-04 9.953285774e-02 -4.544602542e-13) (-7.230434535e-05 6.614337744e-02 -4.419209366e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
