# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
113             	((3.083247168e-01 -3.340805281e-02 6.119690055e-20) (1.053262890e-01 -1.045230283e-02 -2.358803735e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.352013203e-03 7.708117919e-02 6.606160931e-13) (2.613075707e-03 2.633157226e-02 -6.707116417e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.04          	((3.082521341e-01 -3.040625749e-02 6.160004328e-20) (1.053204893e-01 -1.013849104e-02 -2.362503582e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.601564373e-03 7.706303353e-02 7.851080897e-13) (2.534622759e-03 2.633012232e-02 -7.192154186e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.08          	((3.080975367e-01 -2.715269597e-02 6.205331404e-20) (1.053116364e-01 -9.804356051e-03 -2.366324093e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.788173992e-03 7.702438419e-02 9.337535085e-13) (2.451089013e-03 2.632790911e-02 -7.664754877e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.12          	((3.080640682e-01 -2.407099129e-02 6.247446360e-20) (1.053055694e-01 -9.459094478e-03 -2.370422690e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.017747823e-03 7.701601704e-02 1.054710139e-12) (2.364773620e-03 2.632639235e-02 -8.124155527e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.16          	((3.078350126e-01 -2.089651754e-02 6.292425445e-20) (1.052973702e-01 -9.096519935e-03 -2.375363731e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.224129384e-03 7.695875314e-02 1.168547897e-12) (2.274129984e-03 2.632434256e-02 -8.569411270e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.2           	((3.077593779e-01 -1.754302177e-02 6.340501070e-20) (1.052869230e-01 -8.719621685e-03 -2.381923067e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.385755441e-03 7.693984447e-02 1.298790285e-12) (2.179905421e-03 2.632173074e-02 -9.000171342e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.24          	((3.073767876e-01 -1.435524314e-02 6.390888200e-20) (1.052704948e-01 -8.331195585e-03 -2.386380877e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.588810785e-03 7.684419689e-02 1.415927705e-12) (2.082798896e-03 2.631762370e-02 -9.416034886e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.28          	((3.071378308e-01 -1.096372094e-02 6.447738803e-20) (1.052511964e-01 -7.928511597e-03 -2.391283867e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.740930234e-03 7.678445771e-02 1.517952864e-12) (1.982127899e-03 2.631279910e-02 -9.815964503e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.32          	((3.071928196e-01 -7.757545457e-03 6.488410945e-20) (1.052381510e-01 -7.515198161e-03 -2.398609370e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.939386364e-03 7.679820490e-02 1.693437925e-12) (1.878799540e-03 2.630953774e-02 -1.019920270e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.36          	((3.069128322e-01 -4.529802653e-03 6.535771680e-20) (1.052239855e-01 -7.090673819e-03 -2.403968592e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.132450663e-03 7.672820806e-02 1.793740070e-12) (1.772668455e-03 2.630599637e-02 -1.056552020e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.4           	((3.067112466e-01 -1.179517346e-03 6.581840921e-20) (1.052060920e-01 -6.654610687e-03 -2.412795894e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.948793366e-04 7.667781164e-02 1.829987117e-12) (1.663652672e-03 2.630152299e-02 -1.091447426e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.44          	((3.065192238e-01 2.154247510e-03 6.637881169e-20) (1.051850156e-01 -6.210385737e-03 -2.422079633e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.385618774e-04 7.662980594e-02 1.957964823e-12) (1.552596434e-03 2.629625391e-02 -1.124503031e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.48          	((3.064479307e-01 5.586563773e-03 6.691488426e-20) (1.051674454e-01 -5.754442698e-03 -2.429775301e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.396640943e-03 7.661198268e-02 2.085261434e-12) (1.438610675e-03 2.629186136e-02 -1.155663019e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.52          	((3.062053627e-01 9.011131629e-03 6.747098550e-20) (1.051492896e-01 -5.285169879e-03 -2.436890818e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.252782907e-03 7.655134068e-02 2.192670307e-12) (1.321292470e-03 2.628732239e-02 -1.184899901e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.56          	((3.062820344e-01 1.226643362e-02 6.802140234e-20) (1.051354674e-01 -4.808469348e-03 -2.447341408e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.066608404e-03 7.657050859e-02 2.331783421e-12) (1.202117337e-03 2.628386685e-02 -1.212172722e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.6           	((3.059862982e-01 1.574664308e-02 6.857005597e-20) (1.051153520e-01 -4.320958171e-03 -2.457500996e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.936660770e-03 7.649657456e-02 2.423740895e-12) (1.080239543e-03 2.627883801e-02 -1.237420980e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.64          	((3.062075984e-01 1.878174248e-02 6.904907600e-20) (1.051041303e-01 -3.835248165e-03 -2.464916365e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.695435619e-03 7.655189961e-02 2.561758097e-12) (9.588120413e-04 2.627603256e-02 -1.260597329e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.68          	((3.060518124e-01 2.196023231e-02 6.958037738e-20) (1.050900630e-01 -3.343240716e-03 -2.474343879e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.490058077e-03 7.651295311e-02 2.646952969e-12) (8.358101790e-04 2.627251576e-02 -1.281691593e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.72          	((3.059609632e-01 2.520582325e-02 7.015168165e-20) (1.050788614e-01 -2.843876246e-03 -2.486012141e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.301455813e-03 7.649024079e-02 2.757328003e-12) (7.109690615e-04 2.626971534e-02 -1.300661290e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.76          	((3.058949219e-01 2.828241495e-02 7.069612604e-20) (1.050655110e-01 -2.341950852e-03 -2.496275466e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-7.070603738e-03 7.647373048e-02 2.858409256e-12) (5.854877129e-04 2.626637775e-02 -1.317456416e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.8           	((3.059145429e-01 3.142529460e-02 7.121755240e-20) (1.050543731e-01 -1.835511878e-03 -2.506786796e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-7.856323650e-03 7.647863573e-02 2.957351161e-12) (4.588779696e-04 2.626359327e-02 -1.332062545e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.84          	((3.057629724e-01 3.474735313e-02 7.179879227e-20) (1.050404797e-01 -1.316338967e-03 -2.518010720e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-8.686838281e-03 7.644074310e-02 3.037753426e-12) (3.290847419e-04 2.626011991e-02 -1.344464827e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.88          	((3.058481957e-01 3.769480182e-02 7.232324728e-20) (1.050283526e-01 -7.978726268e-04 -2.529424210e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-9.423700455e-03 7.646204892e-02 3.155509057e-12) (1.994681567e-04 2.625708814e-02 -1.354643269e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.92          	((3.058891280e-01 4.052287444e-02 7.282429323e-20) (1.050188023e-01 -2.841891362e-04 -2.540635034e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.013071861e-02 7.647228200e-02 3.248319148e-12) (7.104728404e-05 2.625470058e-02 -1.362524963e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
113.96          	((3.058536373e-01 4.338129670e-02 7.334968048e-20) (1.050103597e-01 2.286596502e-04 -2.552924952e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.084532417e-02 7.646340933e-02 3.308754963e-12) (-5.716491254e-05 2.625258993e-02 -1.368105698e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114             	((3.058832167e-01 4.621592616e-02 7.383829602e-20) (1.050022677e-01 7.421291500e-04 -2.564178347e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.155398154e-02 7.647080418e-02 3.415009595e-12) (-1.855322875e-04 2.625056693e-02 -1.371390971e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.04          	((3.059222718e-01 4.902594610e-02 7.436734305e-20) (1.049931975e-01 1.253946922e-03 -2.575777711e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.225648652e-02 7.648056796e-02 3.501498353e-12) (-3.134867306e-04 2.624829938e-02 -1.372381141e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.08          	((3.059348195e-01 5.166905672e-02 7.484285425e-20) (1.049887251e-01 1.767124019e-03 -2.588182845e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.291726418e-02 7.648370488e-02 3.550961174e-12) (-4.417810047e-04 2.624718129e-02 -1.371070121e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.12          	((3.060576257e-01 5.399100952e-02 7.534092699e-20) (1.049861311e-01 2.271639893e-03 -2.601196778e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.349775238e-02 7.651440643e-02 3.598897872e-12) (-5.679099731e-04 2.624653278e-02 -1.367451361e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.16          	((3.061446104e-01 5.665584472e-02 7.582797106e-20) (1.049853481e-01 2.775752079e-03 -2.614111694e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.416396118e-02 7.653615261e-02 3.694889446e-12) (-6.939380198e-04 2.624633703e-02 -1.361507983e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.2           	((3.060631253e-01 5.919938405e-02 7.634297695e-20) (1.049829416e-01 3.277396834e-03 -2.626363724e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.479984601e-02 7.651578134e-02 3.775460413e-12) (-8.193492085e-04 2.624573541e-02 -1.353258512e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.24          	((3.063679102e-01 6.148397824e-02 7.674978713e-20) (1.049837222e-01 3.772334398e-03 -2.638899938e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.537099456e-02 7.659197756e-02 3.788781138e-12) (-9.430835995e-04 2.624593054e-02 -1.342711445e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.28          	((3.063181405e-01 6.361215646e-02 7.724669684e-20) (1.049833685e-01 4.261966066e-03 -2.651204192e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.590303912e-02 7.657953512e-02 3.849756668e-12) (-1.065491517e-03 2.624584213e-02 -1.329881967e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.32          	((3.066126998e-01 6.583341855e-02 7.763540369e-20) (1.049894152e-01 4.742918929e-03 -2.665435539e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.645835464e-02 7.665317494e-02 3.835455174e-12) (-1.185729732e-03 2.624735380e-02 -1.314748245e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.36          	((3.064217612e-01 6.778505177e-02 7.812047810e-20) (1.049862709e-01 5.217310101e-03 -2.676974743e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.694626294e-02 7.660544030e-02 3.911778453e-12) (-1.304327525e-03 2.624656772e-02 -1.297300155e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.4           	((3.066933551e-01 6.970095350e-02 7.853577135e-20) (1.049905057e-01 5.682107771e-03 -2.690348319e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.742523837e-02 7.667333877e-02 3.943008246e-12) (-1.420526943e-03 2.624762642e-02 -1.277572830e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.44          	((3.068211903e-01 7.139854968e-02 7.892157210e-20) (1.049993222e-01 6.135476570e-03 -2.705141489e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.784963742e-02 7.670529758e-02 3.891903510e-12) (-1.533869143e-03 2.624983054e-02 -1.255539834e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.48          	((3.067799706e-01 7.305792825e-02 7.934381632e-20) (1.050038228e-01 6.578775409e-03 -2.717895881e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.826448206e-02 7.669499265e-02 3.936111636e-12) (-1.644693852e-03 2.625095570e-02 -1.231337411e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.52          	((3.069082145e-01 7.470176167e-02 7.981186887e-20) (1.050073657e-01 7.016628826e-03 -2.736246332e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.867544042e-02 7.672705362e-02 4.036432430e-12) (-1.754157206e-03 2.625184142e-02 -1.205126253e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.56          	((3.070925790e-01 7.604099651e-02 8.016086867e-20) (1.050161066e-01 7.439417995e-03 -2.746627181e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.901024913e-02 7.677314476e-02 4.090896025e-12) (-1.859854499e-03 2.625402665e-02 -1.177011248e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.6           	((3.073124474e-01 7.719167337e-02 8.045794140e-20) (1.050256575e-01 7.845466238e-03 -2.757071194e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.929791834e-02 7.682811185e-02 4.104655634e-12) (-1.961366560e-03 2.625641438e-02 -1.146993620e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.64          	((3.074047287e-01 7.838918757e-02 8.081823886e-20) (1.050352277e-01 8.243788341e-03 -2.769915883e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.959729689e-02 7.685118217e-02 4.111274906e-12) (-2.060947085e-03 2.625880692e-02 -1.115096169e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.68          	((3.074734589e-01 7.932485169e-02 8.113393278e-20) (1.050455727e-01 8.620828632e-03 -2.781923648e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.983121292e-02 7.686836473e-02 4.088816959e-12) (-2.155207158e-03 2.626139318e-02 -1.081363789e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.72          	((3.076788378e-01 8.025181803e-02 8.140346954e-20) (1.050549080e-01 8.987088358e-03 -2.792092389e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.006295451e-02 7.691970945e-02 4.101874222e-12) (-2.246772090e-03 2.626372700e-02 -1.045819313e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.76          	((3.077981874e-01 8.122304528e-02 8.172093922e-20) (1.050689889e-01 9.343204695e-03 -2.801636999e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.030576132e-02 7.694954685e-02 4.129912341e-12) (-2.335801174e-03 2.626724722e-02 -1.008508424e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.8           	((3.078651551e-01 8.150746563e-02 8.188971594e-20) (1.050815480e-01 9.675202059e-03 -2.814383314e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.037686641e-02 7.696628878e-02 4.007082643e-12) (-2.418800515e-03 2.627038699e-02 -9.694975397e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.84          	((3.081366880e-01 8.192691157e-02 8.208451379e-20) (1.050969368e-01 9.992354553e-03 -2.824835632e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.048172789e-02 7.703417201e-02 3.949008004e-12) (-2.498088638e-03 2.627423421e-02 -9.288312524e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.88          	((3.083714285e-01 8.233449615e-02 8.226762483e-20) (1.051139823e-01 1.029446202e-02 -2.833504859e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.058362404e-02 7.709285713e-02 3.919721318e-12) (-2.573615506e-03 2.627849557e-02 -8.865900239e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.92          	((3.082479708e-01 8.233724904e-02 8.242575080e-20) (1.051236611e-01 1.057713196e-02 -2.845466316e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.058431226e-02 7.706199269e-02 3.823413157e-12) (-2.644282990e-03 2.628091527e-02 -8.428515693e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
114.96          	((3.086990077e-01 8.239209011e-02 8.256250209e-20) (1.051360638e-01 1.083870352e-02 -2.854081214e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.059802253e-02 7.717475193e-02 3.778281290e-12) (-2.709675880e-03 2.628401594e-02 -7.976600858e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115             	((3.085793057e-01 8.257580061e-02 8.269908069e-20) (1.051512215e-01 1.109280548e-02 -2.864421633e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.064395015e-02 7.714482643e-02 3.697692109e-12) (-2.773201370e-03 2.628780539e-02 -7.511192760e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.04          	((3.087367980e-01 8.223382626e-02 8.277301928e-20) (1.051658148e-01 1.132356463e-02 -2.872813995e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.055845657e-02 7.718419950e-02 3.608377486e-12) (-2.830891158e-03 2.629145369e-02 -7.032913285e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.08          	((3.086249875e-01 8.191015716e-02 8.285541332e-20) (1.051769825e-01 1.153797048e-02 -2.880701376e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.047753929e-02 7.715624689e-02 3.509731785e-12) (-2.884492620e-03 2.629424562e-02 -6.542603692e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.12          	((3.088799975e-01 8.146135151e-02 8.288267542e-20) (1.051882099e-01 1.173144903e-02 -2.889403056e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.036533788e-02 7.721999936e-02 3.418918794e-12) (-2.932862258e-03 2.629705248e-02 -6.041024477e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.16          	((3.092133993e-01 8.088413262e-02 8.290177930e-20) (1.052055638e-01 1.190465753e-02 -2.897208963e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.022103316e-02 7.730334982e-02 3.350266896e-12) (-2.976164383e-03 2.630139095e-02 -5.529152438e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.2           	((3.089610232e-01 8.018232899e-02 8.289771940e-20) (1.052182682e-01 1.205931127e-02 -2.905248486e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.004558225e-02 7.724025580e-02 3.187487383e-12) (-3.014827817e-03 2.630456704e-02 -5.007945419e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.24          	((3.090617038e-01 7.912082542e-02 8.279878645e-20) (1.052265425e-01 1.218879380e-02 -2.912406252e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.978020635e-02 7.726542596e-02 3.043694637e-12) (-3.047198450e-03 2.630663564e-02 -4.478093233e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.28          	((3.091853026e-01 7.816128967e-02 8.272648886e-20) (1.052379667e-01 1.229934252e-02 -2.919617898e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.954032242e-02 7.729632565e-02 2.875058048e-12) (-3.074835631e-03 2.630949169e-02 -3.940407533e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.32          	((3.091653840e-01 7.693668040e-02 8.259100950e-20) (1.052453817e-01 1.238824826e-02 -2.924863191e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.923417010e-02 7.729134599e-02 2.758177150e-12) (-3.097062065e-03 2.631134542e-02 -3.395787359e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.36          	((3.092904307e-01 7.562545402e-02 8.246824990e-20) (1.052566967e-01 1.245614724e-02 -2.930147242e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.890636351e-02 7.732260769e-02 2.633983092e-12) (-3.114036809e-03 2.631417417e-02 -2.845286288e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.4           	((3.092627415e-01 7.420751439e-02 8.236934347e-20) (1.052666049e-01 1.250354130e-02 -2.934488984e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.855187860e-02 7.731568538e-02 2.528900049e-12) (-3.125885326e-03 2.631665123e-02 -2.289865844e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.44          	((3.092662609e-01 7.274562328e-02 8.224718996e-20) (1.052732522e-01 1.253232386e-02 -2.937700516e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.818640582e-02 7.731656524e-02 2.432578011e-12) (-3.133080965e-03 2.631831304e-02 -1.730415217e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.48          	((3.092198679e-01 7.107051737e-02 8.205186380e-20) (1.052779878e-01 1.253881348e-02 -2.941159520e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.776762934e-02 7.730496698e-02 2.297275868e-12) (-3.134703371e-03 2.631949696e-02 -1.167952735e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.52          	((3.091551036e-01 6.928710309e-02 8.183255326e-20) (1.052784219e-01 1.252373117e-02 -2.945009732e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.732177577e-02 7.728877590e-02 2.137868008e-12) (-3.130932792e-03 2.631960548e-02 -6.033951758e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.56          	((3.091689724e-01 6.754565316e-02 8.163838121e-20) (1.052833950e-01 1.249063681e-02 -2.948367128e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.688641329e-02 7.729224309e-02 1.988245723e-12) (-3.122659202e-03 2.632084876e-02 -3.748393994e-06) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.6           	((3.090107578e-01 6.552728333e-02 8.141195050e-20) (1.052831580e-01 1.243701827e-02 -2.950591198e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.638182083e-02 7.725268946e-02 1.845918167e-12) (-3.109254567e-03 2.632078950e-02 5.287670974e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.64          	((3.090166510e-01 6.353017851e-02 8.117214238e-20) (1.052824382e-01 1.236371089e-02 -2.953293724e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.588254463e-02 7.725416275e-02 1.690727853e-12) (-3.090927724e-03 2.632060955e-02 1.094460675e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.68          	((3.089869947e-01 6.127392526e-02 8.086922207e-20) (1.052829434e-01 1.226692392e-02 -2.954465558e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.531848131e-02 7.724674869e-02 1.550350777e-12) (-3.066730980e-03 2.632073585e-02 1.658802218e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.72          	((3.090022756e-01 5.897275332e-02 8.058995060e-20) (1.052839349e-01 1.214936336e-02 -2.955793446e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.474318833e-02 7.725056890e-02 1.392278220e-12) (-3.037340840e-03 2.632098373e-02 2.220767525e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.76          	((3.088274709e-01 5.668297118e-02 8.031147622e-20) (1.052851230e-01 1.201572879e-02 -2.956377893e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.417074279e-02 7.720686772e-02 1.256557792e-12) (-3.003932198e-03 2.632128074e-02 2.779496972e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.8           	((3.085630668e-01 5.411718848e-02 8.002720410e-20) (1.052755278e-01 1.185594582e-02 -2.956211668e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.352929712e-02 7.714076671e-02 1.103824280e-12) (-2.963986456e-03 2.631888195e-02 3.334085224e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.84          	((3.085328243e-01 5.163133486e-02 7.970152064e-20) (1.052674281e-01 1.168279532e-02 -2.955677543e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.290783372e-02 7.713320607e-02 9.758725945e-13) (-2.920698830e-03 2.631685702e-02 3.883766842e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.88          	((3.085067451e-01 4.901371026e-02 7.936141249e-20) (1.052619888e-01 1.149014037e-02 -2.954979943e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.225342757e-02 7.712668628e-02 8.258775608e-13) (-2.872535094e-03 2.631549720e-02 4.427606922e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.92          	((3.084484898e-01 4.633134997e-02 7.900919414e-20) (1.052539305e-01 1.127778691e-02 -2.953678126e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.158283749e-02 7.711212245e-02 6.843039590e-13) (-2.819446728e-03 2.631348262e-02 4.964710108e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
115.96          	((3.083678194e-01 4.362510988e-02 7.865105035e-20) (1.052481826e-01 1.104987415e-02 -2.952539149e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.090627747e-02 7.709195485e-02 5.317059727e-13) (-2.762468537e-03 2.631204565e-02 5.494218513e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
116             	((3.081740325e-01 4.056281121e-02 7.821895644e-20) (1.052394661e-01 1.079974961e-02 -2.949649042e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.014070280e-02 7.704350811e-02 3.847020359e-13) (-2.699937402e-03 2.630986653e-02 6.015383279e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
116.04          	((3.081173666e-01 3.760866805e-02 7.779123882e-20) (1.052301057e-01 1.052789700e-02 -2.947087831e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-9.402167012e-03 7.702934165e-02 2.414745921e-13) (-2.631974250e-03 2.630752642e-02 6.527324939e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
